tracking_id,3T3 B1
4930563E22Rik,0
4930563F08Rik,0
4930563M20Rik,0
4930564B18Rik,0
4930564C03Rik,0
4930564D02Rik,0
4930564G21Rik,0
4930564K09Rik,0
4930565D16Rik,0
4930565N06Rik,0.110734
4930567H12Rik,0
4930567H17Rik,0
4930567J20Rik,0
4930567K20Rik,0
4930568D16Rik,0
4930568E12Rik,0
4930568G15Rik,0
4930568K20Rik,0
4930570G19Rik,0.776073
4930571K23Rik,0
4930572K03Rik,0
4930572O03Rik,0
4930572O13Rik,0
4930573O16Rik,0
4930577N17Rik,2.29727
4930578C19Rik,0
4930578E11Rik,0
4930578I06Rik,0
4930578M01Rik,0.0439926
4930578N18Rik,0
4930579F01Rik,0
4930579G18Rik,0
4930579G24Rik,9.2049
4930579K19Rik,0.194994
4930581F22Rik,0
4930583K01Rik,0
4930583P06Rik,0
4930584F24Rik,0
4930590J08Rik,0.0191628
4930590L20Rik,0
4930591A17Rik,0
4930592A05Rik,0
4930592I03Rik,0
4930593A02Rik,0
4930593C16Rik,0
4930594C11Rik,0.0719695
4930595M18Rik,0
4930596D02Rik,0
4930596M17Rik,0.059552
4930597G03Rik,0
4930598F16Rik,0
4930599N23Rik,0
4931402G19Rik,0
4931403E22Rik,0
4931403G20Rik,0
4931406B18Rik,0
4931406C07Rik,14.0198
4931406H21Rik,0.0334558
4931406P16Rik,7.16172
4931408C20Rik,0
4931408D14Rik,0.13927
4931409K22Rik,0
4931414P19Rik,3.80509
4931417E11Rik,0
4931417G12Rik,0.133228
4931419H13Rik,0
4931420L22Rik,0
4931423N10Rik,0
4931428F04Rik,2.84824
4931428L18Rik,0
4931429I11Rik,0
4931429L15Rik,0
4931429P17Rik,0
4931430N09Rik,0
4931431B13Rik,0
4931431C16Rik,0
4931431F19Rik,0
4931440F15Rik,0.214147
4931440J10Rik,0
4931440L10Rik,0
4931440P22Rik,0
4932411E22Rik,0
4932411N23Rik,0
4932412D23Rik,0
4932412D23Rik,0
4932413F04Rik,0
4932414J04Rik,0
4932414N04Rik,0
4932415G12Rik,1.83444
4932415M13Rik,0
4932416H05Rik,1.53835
4932416K20Rik,0
4932418E24Rik,0
4932429P05Rik,0
4932435O22Rik,0
4932438A13Rik,2.46435
4932438H23Rik,0.0137171
4932441J04Rik,0.119104
4932443I19Rik,0
4932702P03Rik,0
4933400A11Rik,0
4933400B14Rik,0
4933400C23Rik,0
4933400F21Rik,0
4933400L20Rik,0
4933401B06Rik,0
4933401D09Rik,0
4933401H06Rik,0
4933401P06Rik,0
4933402C06Rik,0
4933402D24Rik,0
4933402E13Rik,0
4933402J07Rik,0
4933402J10Rik,0
4933402J15Rik,0
4933402N03Rik,0
4933402N22Rik,0
4933402P03Rik,0
4933403G14Rik,0
4933403O08Rik,0
4933404G15Rik,0
4933404K08Rik,0
4933404O12Rik,4.56847
4933405D12Rik,0.0550352
4933405E24Rik,0
4933405L10Rik,0.43549
4933405O20Rik,0
4933406C10Rik,0.0429618
4933406D12Rik,0
4933406F09Rik,0
4933406G16Rik,0
4933406I18Rik,0
4933406J08Rik,0
4933406J10Rik,0
4933406K04Rik,0
4933406M09Rik,0
4933407E24Rik,0
4933407G14Rik,0
4933407I05Rik,0
4933407K13Rik,1.55014
4933407L21Rik,0
4933408B17Rik,0.212846
4933408J17Rik,0
4933408N05Rik,0
4933409G03Rik,0
4933409K07Rik,0
4933409K07Rik,0
4933409K07Rik,0
4933409K07Rik,0
4933411E08Rik,0.0409143
4933411G06Rik,0
4933411G11Rik,0.015679
4933411K16Rik,0.231122
4933411K20Rik,6.44357
4933412E12Rik,12.3933
4933412E24Rik,0
4933412O06Rik,0
4933413G19Rik,0
4933413J09Rik,0.0384223
4933413L06Rik,0
4933415F23Rik,0
4933416C03Rik,0
4933416E03Rik,0
4933416I08Rik,0
4933416M06Rik,0
4933416M07Rik,0
4933417A18Rik,0
4933417D19Rik,0
4933417E11Rik,0.104043
4933417G07Rik,0
4933417O13Rik,0
4933421I07Rik,0
4933421O10Rik,0.708308
4933422A05Rik,0.0266923
4933422H20Rik,0
4933424G05Rik,0
4933424G06Rik,0.0333891
4933425B07Rik,0
4933425H06Rik,0
4933425L06Rik,0
4933426D04Rik,0
4933426M11Rik,20.3376
4933427D06Rik,0
4933427D14Rik,3.24171
4933427E11Rik,0
4933427E13Rik,0
4933427G17Rik,0.0730512
4933427I22Rik,0
4933428C19Rik,0
4933429K18Rik,0
4933429O19Rik,0
4933430H16Rik,0
4933430I17Rik,0.349685
4933430M04Rik,0
4933430N04Rik,0
4933431E20Rik,2.73589
4933431G14Rik,0.0209349
4933432G23Rik,0
4933432I03Rik,0
4933432I09Rik,0
4933433C11Rik,0
4933433F19Rik,0
4933433G15Rik,0.292179
4933433G19Rik,0
4933433H22Rik,0
4933434E20Rik,16.6642
4933434I20Rik,0.0282774
4933436C20Rik,1.0961
4933436E23Rik,0
4933436H12Rik,0
4933436I01Rik,0
4933438B17Rik,0
4933438K21Rik,0.030914
4933439C10Rik,0
4933439K11Rik,0
4933440J02Rik,0
4933440M02Rik,0
5031410I06Rik,0
5031414D18Rik,0.387712
5031425E22Rik,6.75721
5031425F14Rik,0
5031426D15Rik,0.0052484
5031434C07Rik,0
5031434O11Rik,0.120995
5031439G07Rik,16.9848
5033403H07Rik,0
5033404E19Rik,0
5033406O09Rik,0.764541
5033411D12Rik,0.302792
5330411J11Rik,0.0213156
5330413P13Rik,0
5330417C22Rik,0
5330426P16Rik,2.87483
5330434G04Rik,0
5330439B14Rik,0
5430401F13Rik,0
5430402E10Rik,0
5430402O13Rik,0.251953
5430403N17Rik,0.0260618
5430405H02Rik,0
5430416N02Rik,25.2391
5430416O09Rik,0.0078714
5430417L22Rik,12.7103
5430419D17Rik,0
5430421F17Rik,0
5430421N21Rik,0
5430425J12Rik,0
5430427M07Rik,0
5430427O19Rik,0
5430428K19Rik,0
5430434I15Rik,0
5430435G22Rik,15.2595
5430437J10Rik,0
5430440P10Rik,0
5530400C23Rik,0
5530401A14Rik,0
5530601H04Rik,0.961651
5730403I07Rik,0
5730405O15Rik,0.588905
5730408K05Rik,24.2079
5730409E04Rik,11.2903
5730412P04Rik,0
5730416F02Rik,0
5730420D15Rik,0
5730422E09Rik,0.0812288
5730435O14Rik,0
5730455P16Rik,9.27312
5730457N03Rik,0
5730460C07Rik,0
5730480H06Rik,0.120273
5730488B01Rik,0
5730507C01Rik,0.15537
5730508B09Rik,3.44535
5730522E02Rik,0
5730559C18Rik,5.04169
5730577I03Rik,0.6691
5830403L16Rik,0
5830403M04Rik,0
5830411N06Rik,0
5830415F09Rik,1.49687
5830416I19Rik,0
5830416P10Rik,0.00600189
5830417I10Rik,5.78499
5830418K08Rik,4.07586
5830418P13Rik,0.0310386
5830428M24Rik,0.0372423
5830432E09Rik,1.09544
5830454E08Rik,0.576373
5830473C10Rik,0
5930403L14Rik,0
5930412G12Rik,0
5930438M14Rik,0
6030407O03Rik,0
6030408B16Rik,0.0173876
6030419C18Rik,9.7061
6030440G07Rik,0
6030458C11Rik,5.71465
6030466F02Rik,0
6030468B19Rik,0
6030498E09Rik,0
6230400D17Rik,0
6330403A02Rik,0
6330403K07Rik,0.484533
6330403M23Rik,3.22109
6330407A03Rik,0
6330408A02Rik,0
6330409D20Rik,0
6330410L21Rik,0
6330415B21Rik,0
6330416G13Rik,5.50204
6330418K02Rik,0
6330549D23Rik,2.25619
6430411K18Rik,0.087177
6430531B16Rik,0
6430548M08Rik,1.46631
6430550D23Rik,0.12861
6430562O15Rik,0
6430571L13Rik,0.182511
6430573F11Rik,0
6430584L05Rik,0
6430706D22Rik,23.7045
6530402F18Rik,0
6530411M01Rik,0
6720401G13Rik,2.30239
6720456H20Rik,2.39363
6720468P15Rik,0
6720483E21Rik,0
6720489N17Rik,1.32026
6820408C15Rik,0.0622913
6820431F20Rik,26.2073
7420426K07Rik,0
7420461P10Rik,0
7420700N18Rik,0
7420701I03Rik,0
7530416G11Rik,0
7530420F21Rik,3.82781
7630403G23Rik,0
8030411F24Rik,0
8030423F21Rik,0
8030423J24Rik,0
8030442B05Rik,0
8030443G20Rik,0
8030462N17Rik,6.82056
8430403D17Rik,0
8430408G22Rik,1.16073
8430410A17Rik,17.3747
8430419L09Rik,1.51055
8430422H06Rik,0
8430423G03Rik,0.573997
8430427H17Rik,0.124145
8430429K09Rik,2.27183
8430431K14Rik,0
8430436N08Rik,0
8430437L04Rik,0
9030025P20Rik,1.58877
9030204H09Rik,0
9030404E10Rik,0
9030612E09Rik,0
9030617O03Rik,4.71079
9030619P08Rik,0
9030624G23Rik,0.133553
9030624J02Rik,16.8932
9130008F23Rik,1.97454
9130011E15Rik,9.73538
9130015A21Rik,0
9130015L21Rik,0
9130017N09Rik,0
9130019O22Rik,2.70067
9130019P16Rik,0
9130023H24Rik,1.66494
9130024F11Rik,0.962746
9130204L05Rik,0
9130206I24Rik,3.52649
9130209A04Rik,0
9130221F21Rik,0
9130221H12Rik,0
9130227L01Rik,0
9130230L23Rik,0.0737471
9130401M01Rik,35.7492
9130409I23Rik,0
9230009I02Rik,0
9230102K24Rik,0
9230102O04Rik,0
9230104L09Rik,0
9230105E05Rik,0.0149704
9230110C19Rik,2.52169
9230110F15Rik,0
9230112D13Rik,0
9230112J17Rik,0
9230114K14Rik,0.576303
9230115E21Rik,0.617049
9230116N13Rik,0
9330020H09Rik,0
9330111N05Rik,0
9330117O12Rik,0.131221
9330133O14Rik,4.96877
9330151L19Rik,0
9330158H04Rik,0
9330159F19Rik,0.617408
9330159M07Rik,0.0990822
9330162B11Rik,0
9330175E14Rik,0.0690674
9330175M20Rik,0
9330178D15Rik,0
9330179D12Rik,0.101728
9330182L06Rik,0.00690638
9330182O14Rik,0
9430007A20Rik,0
9430008C03Rik,4.15088
9430014N10Rik,0
9430015G10Rik,7.76479
9430016H08Rik,18.4265
9430018G01Rik,0.157063
9430019J16Rik,0
9430020K01Rik,8.4085
9430021M05Rik,0
9430023L20Rik,19.3822
9430037G07Rik,0.025716
9430038I01Rik,3.93184
9430041J12Rik,0
9430060I03Rik,0
9430069I07Rik,0
9430076C15Rik,0
9430076G02Rik,0.0605359
9430083A17Rik,0.0768558
9430091E24Rik,0
9530002B09Rik,0
9530003J23Rik,0
9530026F06Rik,0
9530026P05Rik,0.234205
9530027J09Rik,0
9530036O11Rik,0
9530048J24Rik,0
9530051G07Rik,0
9530052E02Rik,0
9530053A07Rik,0.0177928
9530059O14Rik,0
9530068E07Rik,111.217
9530077C05Rik,1.6942
9530080O11Rik,0
9530082P21Rik,6.88562
9530091C08Rik,0.0157038
9630013A20Rik,0
9630028B13Rik,0.0095484
9630028H03Rik,0
9630033F20Rik,1.76365
9830001H06Rik,3.31269
9830107B12Rik,0
9830132P13Rik,0
9830147E19Rik,1.34376
9830166K06Rik,0
9930012K11Rik,1.29227
9930013L23Rik,48.7658
9930014A18Rik,0
9930021J03Rik,7.3878
9930104L06Rik,1.37423
9930111J21Rik1,0.409967
9930111J21Rik2,0
9930111J21Rik2,0.154324
a,0.0637901
A030009H04Rik,0
A130010J15Rik,3.16878
A130049A11Rik,0
A130077B15Rik,0
A1bg,0
A1cf,0
A230001M10Rik,0
A230020J21Rik,0
A230028O05Rik,0.366363
A230046K03Rik,13.2749
A230050P20Rik,0
A230056J06Rik,0.0103669
A230056P14Rik,0
A230057D06Rik,0.0681124
A230065H16Rik,0.206498
A230070E04Rik,0
A230072C01Rik,0.599755
A230072E10Rik,0
A230073K19Rik,0
A230077H06Rik,0
A230108P19Rik,0
A2m,0
A330009N23Rik,2.0458
A330021E22Rik,1.86029
A330023F24Rik,0.0367127
A330032B11Rik,0
A330035P11Rik,0.280745
A330040F15Rik,0.205052
A330041J22Rik,0
A330048O09Rik,0
A330049N07Rik,0
A330050B17Rik,0
A330050F15Rik,0
A330069E16Rik,0.809392
A330070K13Rik,0
A330076C08Rik,0
A330076H08Rik,0
A330093E20Rik,0
A330102I10Rik,0.0726043
A3galt2,0.0287895
A430005L14Rik,14.2583
A430033K04Rik,1.71755
A430035B10Rik,0.30091
A430071A18Rik,0
A430078G23Rik,0.0110711
A430088P11Rik,0
A430089I19Rik,0.0213189
A430089I19Rik,0.0119845
A430089I19Rik,0.0213189
A430089I19Rik,0.0119845
A430090L17Rik,0
A430092G05Rik,0
A430093F15Rik,0
A430105I19Rik,8.69924
A430107P09Rik,0
A4galt,0
A4gnt,0.0479419
A530006G24Rik,0
A530013C23Rik,0.174081
A530016L24Rik,0.213933
A530032D15Rik,2.75038
A530046M15Rik,0
A530050N04Rik,0
A530053G22Rik,0
A530054K11Rik,1.77045
A530058N18Rik,0
A530064D06Rik,0
A530065N20Rik,0
A530072M11Rik,0.334953
A530088E08Rik,0
A530099J19Rik,0
A630001G21Rik,2.8675
A630007B06Rik,9.73171
A630010A05Rik,0
A630012P03Rik,0
A630019I02Rik,0
A630020A06,0.0368097
A630023A22Rik,0
A630033H20Rik,0.0985661
A630066F11Rik,0
A630072M18Rik,0
A630073D07Rik,0
A630075F10Rik,0
A630076J17Rik,0
A630077J23Rik,0
A630089N07Rik,0.445196
A630095E13Rik,0
A630095N17Rik,0
A730008H23Rik,12.7385
A730017C20Rik,0
A730017L22Rik,0.698167
A730018C14Rik,0
A730020E08Rik,0.0842606
A730020M07Rik,0.0141175
A730036I17Rik,0
A730043L09Rik,0
A730046J19Rik,0.0067834
A730056A06Rik,0
A730082K24Rik,0
A730085A09Rik,0.392561
A730085K08Rik,0
A730090H04Rik,0
A730090N16Rik,0.0521514
A730098P11Rik,58.9676
A830009L08Rik,0.0117543
A830010M20Rik,0.97833
A830018L16Rik,0
A830019L24Rik,0
A830052D11Rik,0.0998392
A830080D01Rik,4.21271
A830082K12Rik,0
A830082N09Rik,0.127887
A930001A20Rik,0
A930001C03Rik,0
A930003A15Rik,0
A930003O13Rik,0.070191
A930004D18Rik,4.46662
A930005H10Rik,7.06848
A930006I01Rik,0
A930006K02Rik,0.108118
A930007I19Rik,0.0434803
A930009A15Rik,0
A930011G23Rik,0
A930011O12Rik,0
A930012L18Rik,0
A930013F10Rik,0.303142
A930015D03Rik,3.25735
A930016O22Rik,0
A930017M01Rik,0
A930018P22Rik,0
A930019D19Rik,0
A930024E05Rik,0.399626
A930041C12Rik,0.188849
AA387883,0
AA388235,0
AA414768,0
AA415398,0.397258
AA465934,5.74647
AA467197,0.858973
AA474331,3.28015
AA536875,0
AA543186,0.287946
AA545190,0
AA619741,0
AA792892,0.0610893
AA986860,1.35713
AA987161,1.65712
Aaas,29.0252
Aacs,54.8132
Aadac,0
Aadacl2,0
Aadacl3,0
Aadat,0
Aaed1,21.4367
Aagab,13.7834
Aak1,4.28211
Aamdc,4.68967
Aamp,65.5251
Aanat,0
Aar2,6.25215
Aard,0
Aars,92.8473
Aars2,8.10816
Aarsd1,42.7413
Aasdh,3.52953
Aasdhppt,10.5919
Aass,0
Aatf,32.3899
Aatk,0
AB099516,0
AB124611,0.0303924
Abat,0.00716621
Abca1,20.7664
Abca12,0.00375843
Abca13,0
Abca14,0
Abca15,0
Abca16,0
Abca17,0
Abca2,8.97574
Abca3,6.88781
Abca4,0.00433284
Abca5,4.60467
Abca6,0
Abca7,6.9203
Abca8a,0.0112838
Abca8b,0.705212
Abca9,0.040274
Abcb10,14.8293
Abcb11,0
Abcb1a,0.636685
Abcb1b,7.3612
Abcb4,0.00789383
Abcb5,0
Abcb6,2.98175
Abcb7,4.58399
Abcb8,14.9823
Abcb9,0.244219
Abcc1,30.3123
Abcc10,2.73072
Abcc12,0.0354641
Abcc2,0
Abcc3,0.0572889
Abcc4,3.16922
Abcc5,9.16612
Abcc6,0.00642448
Abcc8,0
Abcc9,0
Abcd1,4.05487
Abcd2,5.78536
Abcd3,21.2536
Abcd4,10.4516
Abce1,52.9749
Abcf1,52.1024
Abcf2,51.0874
Abcf3,15.0906
Abcg1,0.0815778
Abcg2,15.1795
Abcg3,0.0108081
Abcg4,0.0893269
Abcg5,0
Abcg8,0
Abhd1,12.169
Abhd10,4.53866
Abhd11,34.5493
Abhd12,21.4562
Abhd12b,0
Abhd13,7.21011
Abhd14a,7.6647
Abhd14b,5.68063
Abhd15,0.401695
Abhd16a,18.1603
Abhd16b,0
Abhd2,12.5361
Abhd3,0.83808
Abhd4,18.0347
Abhd5,16.4132
Abhd6,2.39077
Abhd8,35.0928
Abi1,25.2126
Abi2,8.2622
Abi3,0.891869
Abi3bp,0.129259
Abl1,22.5699
Abl2,7.59185
Ablim1,0.770899
Ablim2,0
Ablim3,0.0228528
Abo,0
Abp1,0
Abr,13.1286
Abra,0
Abracl,68.011
Abt1,4.05941
Abtb1,4.42755
Abtb2,3.5782
Acaa1a,32.0669
Acaa1b,5.46079
Acaa2,70.6583
Acaca,11.8721
Acacb,1.20862
Acad10,2.19619
Acad11,4.31795
Acad12,0.952046
Acad8,6.4255
Acad9,17.6121
Acadl,62.0859
Acadm,39.0074
Acads,25.0324
Acadsb,18.7209
Acadvl,60.6356
Acan,0
Acap1,0.0268778
Acap2,28.0003
Acap3,4.73755
Acat1,30.9368
Acat2,145.059
Acat3,34.4762
Acbd3,21.7008
Acbd4,10.1819
Acbd5,11.9175
Acbd6,67.6183
Acbd7,0
Accs,2.35778
Accsl,0.257662
Acd,34.3083
Ace,0
Ace2,0
Ace3,0
Acer1,0.0137605
Acer2,0
Acer3,9.78803
Ache,0.0773995
Acin1,49.2622
Acly,162.241
Acmsd,0
Acn9,12.526
Acnat1,0.00630486
Acnat2,0
Aco1,16.3193
Aco2,92.8752
Acot1,62.275
Acot10,16.9228
Acot11,0.0949978
Acot12,0
Acot13,40.5697
Acot2,31.0483
Acot3,1.3431
Acot4,0.175668
Acot5,0.927234
Acot6,0.274858
Acot7,65.3245
Acot8,5.85606
Acot9,34.7242
Acox1,16.5063
Acox2,0
Acox3,3.81995
Acoxl,0.0230291
Acp1,5.48891
Acp2,8.78838
Acp5,0.0255725
Acp6,20.7951
Acpl2,5.46435
Acpp,0.028524
Acpt,0
Acr,0
Acrbp,0.670923
Acrv1,0
Acsbg1,0.48795
Acsbg2,0
Acsf2,7.8679
Acsf3,11.1336
Acsl1,11.737
Acsl3,53.6346
Acsl4,55.9196
Acsl5,30.8419
Acsl6,5.79177
Acsm1,0
Acsm2,0
Acsm3,0
Acsm4,0.0157194
Acsm5,0
Acss1,0.00901726
Acss2,10.5903
Acss3,0.0318163
Acta1,0.0721752
Acta2,46.5979
Actb,2007.46
Actbl2,0
Actc1,0
Actg1,1217.09
Actg2,2.13186
Actl10,0.165791
Actl11,0
Actl6a,35.5604
Actl6b,0
Actl7a,0.0236294
Actl7b,0
Actl9,0
Actn1,110.457
Actn2,0
Actn3,1.68757
Actn4,170.651
Actr10,18.2933
Actr1a,49.4803
Actr1b,53.1862
Actr2,67.5639
Actr3,66.9001
Actr3b,0.0203615
Actr5,4.76288
Actr6,5.93655
Actr8,13.4099
Actrt1,0
Actrt2,0
Actrt3,0.0726593
Acvr1,11.2628
Acvr1b,5.82108
Acvr1c,0.00360931
Acvr2a,2.33736
Acvr2b,1.94735
Acvrl1,0.276995
Acy1,8.62598
Acy3,4.32753
Acyp1,37.9409
Acyp2,4.60388
Ada,4.15981
Adad1,0
Adad2,0
Adal,1.20295
Adam10,28.9035
Adam11,0.211997
Adam12,2.77771
Adam15,40.0703
Adam17,20.5849
Adam18,0
Adam19,7.58601
Adam1a,0.111198
Adam1b,0.0399537
Adam2,0
Adam20,0
Adam21,0
Adam22,0.222932
Adam23,30.8524
Adam24,0
Adam25,0
Adam26a,0
Adam26b,0
Adam28,0
Adam29,0
Adam3,0
Adam30,0
Adam32,0.0136496
Adam33,0.148522
Adam34,0
Adam39,0
Adam4,0.0432131
Adam5,0.0516379
Adam6a,0
Adam6b,0
Adam7,0
Adam8,0.340455
Adam9,53.6779
Adamdec1,0
Adamts1,38.2032
Adamts10,6.90325
Adamts12,2.12127
Adamts13,0
Adamts14,6.15803
Adamts15,0.0213353
Adamts16,0
Adamts17,0
Adamts18,0
Adamts19,0
Adamts2,15.9175
Adamts20,0
Adamts3,0
Adamts4,3.6655
Adamts5,10.7269
Adamts6,1.09133
Adamts7,4.92024
Adamts8,0
Adamts9,0.486843
Adamtsl1,0.327754
Adamtsl2,0
Adamtsl3,0.00431017
Adamtsl4,5.11317
Adamtsl5,20.4495
Adap1,0.0139495
Adap2,0.0220401
Adar,19.0831
Adarb1,4.90339
Adarb2,0
Adat1,2.8978
Adat2,10.2877
Adat3,0
Adc,19.6163
Adck1,6.49881
Adck2,4.50989
Adck3,0
Adck4,5.05942
Adck5,12.609
Adcy1,1.75107
Adcy10,0
Adcy2,0
Adcy3,0
Adcy4,0.0287443
Adcy5,0
Adcy6,34.314
Adcy7,0.0532543
Adcy8,0
Adcy9,1.27141
Adcyap1,0
Adcyap1r1,0
Add1,59.6847
Add2,0
Add3,15.2889
Adgb,0
Adh1,0.0544335
Adh4,0
Adh5,81.1384
Adh6a,0
Adh6-ps1,0
Adh7,11.9796
Adhfe1,0.0948446
Adi1,27.7621
Adig,0
Adipoq,0
Adipor1,73.1694
Adipor2,25.5597
Adk,40.7254
Adm,19.1724
Adm2,0.366848
Adnp,20.936
Adnp2,12.6391
Ado,18.2608
Adora1,0
Adora2a,0.0788259
Adora2b,9.08811
Adora3,0
Adpgk,19.4666
Adprh,50.2757
Adprhl1,0
Adprhl2,29.2147
Adprm,5.55735
Adra1a,0
Adra1b,0.0430339
Adra1d,0.741017
Adra2a,0.0339874
Adra2b,0
Adra2c,0
Adrb1,0
Adrb2,0.994943
Adrb3,0
Adrbk1,27.5058
Adrbk2,0
Adrm1,35.7257
Adsl,21.1292
Adss,43.8034
Adssl1,0.541195
Adtrp,0
Aebp1,245.36
Aebp2,59.1772
Aen,27.1563
Aes,310.212
AF067061,0.137124
AF067063,0.0453678
AF251705,0
AF357355,0
AF357359,0
AF357399,0
AF357425,0
AF357426,0
AF366264,0
AF529169,0
Afap1,6.28776
Afap1l1,0.0955738
Afap1l2,0
Aff1,8.09941
Aff2,0
Aff3,0.0631003
Aff4,20.6681
Afg3l1,24.5613
Afg3l2,37.6055
Afm,0
Afmid,0
Afp,0.0651285
Aftph,14.6445
Aga,27.1401
Agap1,9.11682
Agap2,6.84465
Agap3,26.7887
Agbl1,0
Agbl2,0
Agbl3,0.573913
Agbl4,0
Agbl5,3.02011
Ager,0.0817233
Agfg1,24.1789
Agfg2,18.9916
Aggf1,17.6251
Agk,4.47876
Agl,7.02417
Agmat,0
Agmo,0.392581
Agpat1,42.8122
Agpat2,3.60848
Agpat3,24.9593
Agpat4,13.6947
Agpat5,8.90318
Agpat6,27.7082
Agpat9,2.28907
Agphd1,1.00366
Agps,11.261
Agr2,0
Agr3,0
Agrn,60.0718
Agrp,0.471187
Agt,2.49473
Agtpbp1,9.27357
Agtr1a,0
Agtr1b,0
Agtr2,3.58913
Agtrap,6.32198
Agxt,0
Agxt2,0
Agxt2l1,0
Agxt2l2,0
Ahctf1,13.216
Ahcy,49.1311
Ahcyl1,89.9388
Ahcyl2,10.0593
Ahdc1,4.63267
Ahi1,9.18211
Ahnak,42.0555
Ahr,8.32938
Ahrr,0.202376
Ahsa1,99.3862
Ahsa2,11.2962
Ahsg,0
AI115009,0
AI118078,0.0972899
AI182371,0.0415986
AI197445,0.0742475
AI314180,33.4598
AI314831,0
AI316807,13.0059
AI317395,0.00618239
AI413582,63.8709
AI414108,0.00656141
AI427809,0.569724
AI429214,1.41485
AI450353,0
AI462493,36.8131
AI463170,0
AI464131,2.33144
AI467606,0.0178876
AI480653,16.2546
AI504432,0
AI506816,10.531
AI507597,0
AI593442,0
AI597468,18.4888
AI597479,7.80053
AI606473,0.453292
AI607873,3.34713
AI646519,0
AI661453,0
AI662270,8.42477
AI747448,0
AI836003,0.0864671
AI837181,39.4349
AI846148,14.9955
AI847159,0
AI848285,0.0191703
AI854517,0
AI854703,0
AI987944,5.50974
Aicda,0.237358
Aida,16.9864
Aif1,0.368985
Aif1l,1.99186
Aifm1,39.6354
Aifm2,8.06734
Aifm3,0
Aig1,2.83075
Aim1,0.0677083
Aim1l,0
Aim2,1.36455
Aimp1,86.8199
Aimp2,42.041
Aip,53.3259
Aipl1,0.292228
Aire,0
Airn,2.4965
Ajap1,0
Ajuba,15.0029
AK010878,9.07782
Ak1,38.8086
AK129341,0.603707
Ak2,65.105
Ak3,21.2044
Ak4,5.617
Ak5,12.572
Ak7,0
Ak8,0
Akap1,22.2481
Akap10,8.30029
Akap11,8.13426
Akap12,3.28871
Akap13,4.95133
Akap14,0
Akap17b,1.07253
Akap2,50.6275
Akap3,0.0207409
Akap4,0
Akap5,0.0470983
Akap6,0.227462
Akap7,4.13857
Akap8,20.8208
Akap8l,12.1068
Akap9,3.85733
Akip1,0
Akirin1,24.489
Akirin2,41.9473
Akna,3.54539
Aknad1,0.076549
Akp3,0
Akr1a1,363.68
Akr1b10,7.58687
Akr1b3,13.733
Akr1b7,0.0589619
Akr1b8,70.796
Akr1c12,0.0299739
Akr1c13,1.617
Akr1c14,4.34445
Akr1c18,23.0538
Akr1c19,0
Akr1c20,0
Akr1c21,0
Akr1c6,0
Akr1cl,0
Akr1d1,0
Akr1e1,2.96881
Akr7a5,17.7276
Akt1,130.404
Akt1s1,64.739
Akt2,30.9386
Akt3,18.0399
Aktip,12.3055
Alad,12.1773
Alas1,10.7314
Alas2,0.088606
Alb,0
Alcam,21.8579
Aldh16a1,19.5163
Aldh18a1,83.1325
Aldh1a1,4.5603
Aldh1a2,0
Aldh1a3,0
Aldh1a7,7.199
Aldh1b1,0.0145976
Aldh1l1,0.0106198
Aldh1l2,31.5622
Aldh2,73.6763
Aldh3a1,2.31757
Aldh3a2,20.4689
Aldh3b1,1.62011
Aldh3b2,0.148721
Aldh4a1,2.17357
Aldh5a1,2.89461
Aldh6a1,7.82175
Aldh7a1,18.8805
Aldh8a1,0.0150221
Aldh9a1,29.6644
Aldoa,671.764
Aldoart1,14.5436
Aldoart2,0.436731
Aldob,0
Aldoc,0.163877
Alg1,14.3212
Alg10b,30.5043
Alg11,7.75526
Alg12,6.12144
Alg13,3.26903
Alg14,15.55
Alg2,14.2685
Alg3,11.6794
Alg5,26.9173
Alg6,4.61385
Alg8,6.91649
Alg9,10.5634
Alk,0
Alkbh1,9.01702
Alkbh2,5.67785
Alkbh3,15.4366
Alkbh4,2.46045
Alkbh5,30.7187
Alkbh6,12.4698
Alkbh7,13.573
Alkbh8,5.07254
Allc,0
Alms1,4.55282
Alms1-ps2,2.63067
Alox12,0
Alox12b,0
Alox12e,0
Alox15,0
Alox5,0
Alox5ap,6.71683
Alox8,0.00996358
Aloxe3,0.013115
Alpi,0
Alpk1,1.79633
Alpk2,0
Alpk3,0.00990329
Alpl,0
Alppl2,0
Als2,2.99224
Als2cl,0.081318
Als2cr11,0
Als2cr12,0.0447601
Alx1,0
Alx3,0.0184396
Alx4,0.00610897
Alyref,132.43
Alyref2,4.95099
Amacr,12.9224
Ambn,0
Ambp,0
Ambra1,8.26154
Amd1,0
Amd2,34.0139
Amdhd1,0
Amdhd2,14.4235
Amelx,0
Amer1,2.77299
Amer2,0
Amer3,0
Amfr,43.1615
Amh,0.14705
Amhr2,0.0175882
Amica1,0
Amigo1,0.797216
Amigo2,4.42529
Amigo3,0.41878
Ammecr1,7.16961
Ammecr1l,9.62316
Amn,0.0621642
Amn1,6.80575
Amot,5.0391
Amotl1,13.7384
Amotl2,53.5147
Ampd1,0
Ampd2,23.8345
Ampd3,5.82194
Amph,0
Amt,0.521308
Amtn,0
Amy1,0.117385
Amy2a2,0
Amy2a4,0
Amy2a4,0
Amy2a5,0
Amy2a5,0
Amy2a5,0
Amy2a5,0
Amy2b,0
Amz1,0.23436
