Genes,TPM
ac149090.1,51.7658
ac149224.1,0.0
ac149224.2,0.0
ac149589.1,0.0
ac150274.1,0.035827099999999994
ac151267.1,0.0
ac151270.1,0.0
ac151272.1,0.0
ac151275.1,0.382417
ac151284.1,1.70525
ac151284.2,1.33856
ac151288.1,0.0
ac151292.2,0.0
ac151293.1,0.042442650000000005
ac151294.3,0.0
ac151473.1,0.0
ac151580.1,0.028749700000000007
ac151978.1,0.0
ac151987.1,0.0
ac151990.1,0.0
ac152076.2,0.0870833
ac152076.3,0.0
ac152396.1,0.0
ac152396.2,0.0
ac153137.1,0.0
ac154172.1,0.0
ac154187.2,0.0462417
ac154217.1,0.0
ac154218.1,0.0
ac154247.1,0.0
ac154260.1,0.0
ac154286.1,0.0
ac154343.2,0.0
ac154366.1,0.0
ac154366.2,0.0
ac154366.3,0.0
ac154369.1,0.00868208
ac154379.1,0.0
ac154443.2,0.0
ac154457.1,0.0
ac154457.2,0.0
ac154457.3,24.3832
ac154483.1,0.0
ac154486.1,0.036218400000000005
ac154486.2,0.10358699999999997
ac154486.3,0.552113
ac154493.1,0.0
ac154500.1,0.0
ac154544.1,0.0
ac154604.1,0.0
ac154652.2,0.0746865
ac154679.4,0.0
ac154707.1,0.259746
ac154707.2,0.033021100000000005
ac154753.1,0.0
ac154766.1,0.014875399999999999
ac154766.2,0.0
ac154766.3,0.0
ac154779.1,5.07132
ac154779.2,0.15850250000000002
ac154779.3,0.0
ac154779.4,0.206444
ac154787.1,0.0
ac154787.2,0.0
ac154798.1,0.0
ac154798.2,0.0
ac154842.1,0.0
ac154912.4,0.16298900000000002
ac155159.1,0.240579
ac155261.1,0.0
ac156027.1,0.0
ac156981.1,0.0
ac157214.1,0.0572922
ac157548.2,0.231338
ac157594.1,0.0
ac157594.2,0.0
ac157785.1,0.0
ac157903.1,1.116202
ac157904.1,0.0
ac157910.2,0.0
ac157914.1,0.0
ac158127.1,0.0
ac158391.1,0.0
ac158391.2,0.0
ac158568.1,0.0
ac158568.2,0.0
ac158763.1,0.108956
ac158772.1,0.0
ac158774.1,0.271978
ac158774.2,0.0
ac158903.1,0.06035810000000001
ac158975.3,0.0441216
ac159187.1,0.0385268
ac159289.1,0.0
ac159289.2,0.4733245
ac161166.1,0.07573839999999998
ac161258.1,0.0
ac161261.1,0.0
ac161261.2,0.0
ac161261.3,0.0
ac161261.4,0.0
ac161379.1,0.0
ac161511.1,0.0
ac161519.1,0.0
ac161519.2,0.0123652
ac161519.3,0.0
ac161520.1,0.0
ac161605.1,0.0
ac161605.2,0.0
ac161605.3,0.0
ac161932.1,0.0
ac162035.1,0.0
ac162035.3,0.0
ac162307.1,0.0
ac162373.1,0.0
ac162463.1,0.0
ac162463.2,0.0
ac162463.3,0.0
ac162800.1,0.0
ac162805.1,0.0
ac162805.2,0.0
ac162805.3,0.0
ac162805.4,0.0
ac162805.5,0.0
ac162805.6,0.0
ac162805.7,0.0
ac162923.1,0.0
ac163277.1,0.303025
ac163398.1,0.0
ac163399.1,0.9339725
ac163399.2,0.0
ac163611.1,0.0
ac163611.2,0.0
ac163620.1,0.0
ac163620.2,0.0
ac163633.1,3.467015
ac163660.1,0.0
ac164009.1,0.0
ac164011.1,0.0569068
ac164084.1,0.0
ac164084.2,0.0
ac164084.3,0.0
ac164546.2,0.0
ac165075.1,0.21927600000000005
ac165087.1,0.0
ac165087.2,0.0378793
ac165294.1,0.0
ac165294.2,0.000180568
ac165294.3,0.0
ac165311.1,0.0
ac165327.1,0.0
ac165327.2,0.5990340000000001
ac165408.1,0.0
ac165960.1,0.19296
ac165962.4,0.08202665
ac166058.1,0.0
ac166110.2,0.0174768
ac166110.3,0.0
ac166350.1,0.0
ac166360.2,0.0
ac166748.1,0.0
ac166779.1,0.0
ac166779.2,0.743635
ac166779.3,0.0
ac167363.3,0.0
ac167812.1,0.0
ac168306.1,0.0399538
ac168977.1,0.24058
ac168977.2,0.0
ac169506.1,0.0
ac169506.2,1.014684
ac169506.3,0.618475
ac169509.1,0.14615130000000004
ac170187.1,0.0
ac170187.2,0.0
ac170998.1,0.13780499999999998
ac174383.1,0.0
ac174383.2,0.0
ac174780.1,0.0567625
ac174797.1,0.0
ac188608.1,1.57774
ac192777.1,0.0
ac192777.2,0.0
ac192777.3,1.57774
ac234645.1,0.0
ac241601.2,0.0
af067061,0.0
af067063,0.0
af366264,0.0121016
ai182371,0.2493524
ai413582,87.49640499999998
ai429214,2.55899
ai464131,4.7274270000000005
ai467606,0.402593
ai481877,0.0376537
ai593442,0.0495645193261
ai597479,11.0389
ai661453,1.524333
ai837181,88.57315
ai854703,0.31222
ai987944,7.233195999999999
ak157302,0.0559407
al603804.1,0.180991
al607142.1,0.0
al626765.1,0.02589895
al731706.1,34.092150000000004
al731706.2,0.0
al732309.1,2.68851
al928605.1,0.4596945
al929555.1,0.0
au015228,0.0
au015836,0.210072956
au018091,0.0887232
au021092,0.713858
au022133,0.0
au022252,18.03346
au022751,0.0170207
au040320,31.25579
au041133,1.465155
av320801,0.0
aw011738,0.99864
aw146154,4.101305
aw209491,11.602427
aw549877,12.740995
aw551984,13.616435999999998
aw554918,3.70611620835192
aw822073,0.0
aw822252,8.18563
ay074887,0.6291184999999999
ay358078,0.0
ay761184,0.0
ay761185,0.0
aaas,60.04728099999999
aacs,91.155437
aadac,0.01056335
aadacl2,0.0
aadacl3,0.0
aadacl4,0.0
aadat,1.00754
aaed1,30.985483
aagab,11.1227613
aak1,38.09950025000001
aamdc,11.6154249
aamp,105.2671845
aanat,0.03222755
aar2,22.968770000000003
aard,6.9227
aars,190.9749786
aars2,11.3436155
aarsd1,48.08808000000001
aasdh,6.1272558
aasdhppt,13.818984
aass,0.5658
aatf,50.6869968
aatk,0.300593
abat,4.354049
abca1,0.8645809999999999
abca12,0.03209973
abca13,0.00681927
abca14,0.0436419
abca15,0.0
abca16,0.0
abca17,0.109072
abca2,14.7151895
abca3,13.928282099999999
abca4,1.5576512000000002
abca5,6.375007
abca6,0.043035
abca7,7.358205
abca8a,0.002209278
abca8b,0.44600755
abca9,0.3297974
abcb10,37.8412
abcb11,0.023883900000000003
abcb1a,0.044639
abcb1b,13.873529199999998
abcb4,0.061341975
abcb5,0.01705415
abcb6,29.612291499999994
abcb7,10.018
abcb8,23.278389999999998
abcb9,0.680972235
abcc1,28.808630580000006
abcc10,4.189277499999998
abcc12,0.035184
abcc2,0.0323321385
abcc3,0.4438451
abcc4,2.723664265
abcc5,23.924282953000002
abcc6,0.0234797
abcc8,0.350624
abcc9,0.5901830018317901
abcd1,6.7447295
abcd2,6.0047890000000015
abcd3,34.20642075
abcd4,8.994470749999998
abce1,84.24897715
abcf1,117.88096750000001
abcf2,87.41075000000002
abcf3,47.44423250000001
abcg1,1.5978807000000002
abcg2,41.6549619
abcg3,0.029599700000000007
abcg4,3.2543630531121
abcg5,0.6227955
abcg8,0.0882868
abhd10,14.074392999999999
abhd11,18.704061000000006
abhd11os,20.08619
abhd12,60.5441395
abhd12b,0.05856145
abhd13,9.756115
abhd14a,25.369519
abhd14b,3.1069975
abhd15,0.62445
abhd16a,40.054365
abhd16b,0.070784
abhd17a,94.67455550000001
abhd17b,22.9995045
abhd17c,45.53940825
abhd18,0.7455505000000001
abhd2,20.8502895
abhd3,0.2386078
abhd4,34.665508
abhd5,45.466546
abhd6,4.564532
abhd8,53.727597499999995
abi1,87.89253893779355
abi2,18.1190507186545
abi3,1.651463
abi3bp,0.2674565
abl1,53.58129180000001
abl2,48.482440000000004
ablim1,6.3617998
ablim2,0.37685305
ablim3,0.34422
abo,0.0
abr,39.30524850000001
abra,0.6367550000000001
abracl,160.5684865
abraxas1,9.844739632000001
abraxas2,13.5200968772
abt1,7.07225
abtb1,9.168314000000002
abtb2,11.6100031
acaa1a,24.3597388
acaa1b,1.0010620000000001
acaa2,67.3971
acaca,51.63560095
acacb,1.5621315
acad10,2.9354419500000004
acad11,4.8095334
acad12,0.9636982
acad8,15.06784645
acad9,38.8178351
acadl,90.4214
acadm,73.7045267
acads,32.602149
acadsb,27.9340615
acadvl,43.0582185
acan,0.1178703
acap1,0.3575113
acap2,44.242024
acap3,22.833542419616514
acat1,37.5839600181713
acat2,276.52858
acat3,0.7993868140685
acbd3,35.43403845
acbd4,16.090166513785
acbd5,25.7798391
acbd6,133.038934
acbd7,0.24515773627
accs,3.705635000000001
accsl,0.174599
acd,50.89507
ace,0.8994265000000001
ace2,0.01939053
ace3,0.0
acer1,0.01661965
acer2,6.515321815509999
acer3,25.5392228
ache,4.296613
acin1,121.20495506445951
ackr1,0.7597479999999999
ackr2,0.0632411
ackr3,17.2937835
ackr4,0.114959
acly,287.9257185
acmsd,1.055849
acnat1,0.3123538
acnat2,0.019026
aco1,32.929255049999995
aco2,152.03207949999998
acod1,0.0
acot1,33.63300635
acot10,0.0
acot11,1.9603
acot12,0.00978753
acot13,62.15051999999999
acot2,10.87835
acot3,0.0569628
acot4,0.182592
acot5,0.07375215
acot6,0.7862553000000001
acot7,109.71786215756998
acot8,9.100742
acot9,61.871466000000005
acox1,30.5027065
acox2,0.093594
acox3,8.46714395
acoxl,0.14192760000000001
acp1,101.195915
acp2,17.0005625
acp4,0.0283582
acp5,70.34815199999998
acp6,14.16029185
acp7,0.0
acpp,0.27409150000000004
acr,0.07134460000000001
acrbp,3.2831870000000003
acrv1,0.0307476
acsbg1,1.092598
acsbg2,0.0116202
acsf2,13.596105999999999
acsf3,13.545398
acsl1,17.119282300827432
acsl3,45.04056144238001
acsl4,32.144905
acsl5,37.2744585
acsl6,3.0325286000000005
acsm1,0.0
acsm2,0.0604826
acsm3,1.26294545
acsm4,0.0143006
acsm5,0.008588249999999999
acss1,7.6879661
acss2,7.914106100000001
acss3,0.6215799999999999
acta1,28.3182
acta2,178.72215
actb,3295.075644
actbl2,0.0
actc1,304.057063
actg-ps1,2.081705
actg1,2527.3213585000008
actg2,7.589869999999999
actl10,0.292116
actl11,0.0
actl6a,88.113798
actl6b,0.463351
actl7a,0.027111300000000005
actl7b,0.0
actl9,0.02018385
actn1,239.88791200000003
actn2,13.8854
actn3,1.979658
actn4,332.5016115
actr10,113.7597226914
actr1a,109.7663732
actr1b,114.8575655
actr2,104.6374
actr3,307.45287700000006
actr3b,3.4299426000000004
actr5,11.2931785
actr6,12.554313
actr8,23.896158250000006
actrt1,0.0
actrt2,0.0
actrt3,0.25001599999999996
acvr1,23.3553775
acvr1b,7.874
acvr1c,0.028569700000000007
acvr2a,8.50413
acvr2b,16.682069000000002
acvrl1,4.236779
acy1,20.273556600000003
acy3,3.2377792034
acyp1,32.1323
acyp2,13.3566
ada,7.603799950000001
adad1,0.41669340000000005
adad2,0.06463719999999999
adal,7.453088857200002
adam10,37.01712195
adam11,2.9876057
adam12,4.079437499999999
adam15,33.960501125040004
adam17,26.832294000950583
adam18,0.054137
adam19,19.435325500000005
adam1a,0.553625
adam1b,0.0
adam2,0.023773500000000003
adam20,0.0
adam21,0.0722102
adam22,1.130405035
adam23,31.123862062815746
adam24,0.0
adam25,0.0
adam26a,0.0
adam26b,0.0052748000000000005
adam28,0.06931790000000003
adam29,0.0
adam3,0.0
adam30,0.0
adam32,0.4920566000000001
adam33,0.2423258
adam34,0.0
adam39,0.0
adam4,0.121279
adam5,0.2583897
adam6a,0.0
adam6b,0.0
adam7,0.0
adam8,0.98684395515
adam9,86.2018377141445
adamdec1,0.0249228
adamts1,25.133839
adamts10,6.1348046000391685
adamts12,2.89336135
adamts13,0.0199247
adamts14,8.8629325
adamts15,1.9611571
adamts16,0.187564
adamts17,1.2642278999999998
adamts18,0.961325376759
adamts19,1.23620269
adamts2,11.475767
adamts20,1.578417
adamts3,1.989311
adamts4,2.349394929824
adamts5,7.43125
adamts6,0.45398640000000007
adamts7,6.276114200100062
adamts8,0.416111
adamts9,5.436934099999999
adamtsl1,0.7764003559999999
adamtsl2,2.6219186000000003
adamtsl3,0.22216020000000006
adamtsl4,5.961333499999999
adamtsl5,45.32648635
adap1,0.8710070000000001
adap2,0.0
adar,15.745902639549
adarb1,5.431965535
adarb2,5.7532941
adat1,5.275195
adat2,15.72125
adat3,6.15825
adck1,12.069592
adck2,11.1397335
adck5,17.277600999999994
adcy1,8.170960000000001
adcy10,0.0256736
adcy2,0.614503
adcy3,1.977326
adcy4,1.5042656
adcy5,1.07107
adcy6,35.275977000000005
adcy7,2.274738871
adcy8,0.39888229999999997
adcy9,2.42716052
adcyap1,0.581407
adcyap1r1,5.542817000000001
add1,175.01394495451459
add2,16.578239
add3,27.61470023
adgb,0.04102156
adgra1,0.38809340000000003
adgra2,78.98474399999998
adgra3,45.380099
adgrb1,8.7767537
adgrb2,3.1022462826113997
adgrb3,0.7202407000000001
adgrd1,0.041961080000000005
adgrd2-ps,0.00484002
adgre1,0.1306503
adgre4,0.00850478
adgre5,22.86429646935
adgrf1,0.003268425
adgrf2,0.0272198
adgrf3,0.0
adgrf4,0.043838
adgrf5,1.8154578000000001
adgrg1,24.1156672
adgrg2,0.025524105551
adgrg3,0.91559
adgrg4,0.0379414
adgrg5,0.1842898
adgrg6,3.1222008599999995
adgrg7,0.0223817
adgrl1,15.903995000000002
adgrl2,54.1626637575
adgrl3,8.164888515264263
adgrl4,1.4532849999999995
adgrv1,7.946328599999999
adh1,2.7385092
adh4,0.0
adh5,171.71976600000005
adh6-ps1,0.0
adh6a,0.0
adh6b,0.43972740000000005
adh7,11.627375500000001
adhfe1,0.3135165
adi1,69.6667855
adig,0.0
adipoq,0.0325307
adipor1,74.09697750000002
adipor2,31.744443000000004
adk,71.8894653
adm,9.1838705
adm2,1.77063
adnp,37.229199
adnp2,12.6597
ado,15.72235
adora1,0.36818340000000005
adora2a,3.128604
adora2b,9.327765
adora3,0.14443165000000002
adpgk,19.0061537
adprh,56.4474
adprhl1,1.0930261
adprhl2,44.453336500000006
adprm,13.843464
adra1a,0.3148455
adra1b,1.9155595
adra1d,1.1552850000000001
adra2a,0.566145
adra2b,5.4303
adra2c,0.241496
adrb1,0.7227680000000001
adrb2,0.8514915000000001
adrb3,0.3622570000000001
adrm1,158.030207352735
adsl,82.971399
adss,65.16926430000001
adssl1,4.997155
adtrp,0.275708
aebp1,573.171255
aebp2,73.7042691
aen,72.75895200000002
aes,701.0306165
afap1,8.57926505
afap1l1,8.792954
afap1l2,0.554601
afdn,81.62908563
aff1,14.15648301269655
aff2,0.8736037
aff3,5.257744000000001
aff4,48.920074148050006
afg1l,3.86250415
afg3l1,38.0270055
afg3l2,31.88906825
afm,0.4622513
afmid,4.6709545000000015
afp,32.4897
aftph,18.5901293
aga,33.03548050000001
agap1,18.6769935
agap2,6.009885000252697
agap3,70.1445995
agbl1,0.0
agbl2,0.1510114
agbl3,2.0925877003223805
agbl4,0.0101371
agbl5,10.309699000000002
ager,0.845475
agfg1,66.09552099999999
agfg2,32.65146515
aggf1,25.4625121
agk,10.944063485
agl,19.57639065
agmat,0.0691035
agmo,0.48448279999999994
ago1,31.029982
ago2,21.691084
ago3,5.562911684237
ago4,1.4637015
agpat1,83.47850290000001
agpat2,8.002524000000001
agpat3,88.58354020013728
agpat4,21.662409
agpat5,22.319121
agps,38.9383365
agr2,0.0470786
agr3,0.0
agrn,37.333968
agrp,0.415095
agt,0.386814
agtpbp1,15.3504688
agtr1a,0.8249780000000001
agtr1b,0.0286796
agtr2,0.4606902500000001
agtrap,22.90833
agxt,0.0205723
agxt2,0.059076199999999995
ahctf1,28.2889533
ahcy,221.64572
ahcyl1,82.138279
ahcyl2,25.071602050000006
ahdc1,9.530963499999999
ahi1,8.02302645
ahnak,132.0674985
ahnak2,132.64965
ahr,3.5304114999999996
ahrr,0.40510640000000003
ahsa1,177.17900600000002
ahsa2,47.189433
ahsg,0.0866673
aicda,0.20292420000000003
aida,106.7355305
aif1,0.370738772885
aif1l,42.0805881
aifm1,51.437121999999995
aifm2,16.0740299
aifm3,0.370775
aig1,15.796969899999999
aim2,3.061987
aimp1,101.2058775
aimp2,78.14729200000002
aip,89.0457505
aipl1,0.357547
aire,0.0633635
ajap1,3.0742
ajm1,0.69205842
ajuba,46.92440000000001
ak1,81.571876
ak2,129.98619100000002
ak3,27.94545
ak3l2-ps,0.0
ak4,29.669324
ak5,11.527713499999999
ak6,172.5807
ak7,0.08684739999999999
ak8,0.46428420000000004
ak9,0.0670954
akain1,0.013324100000000002
akap1,29.9965165
akap10,14.251275499999998
akap11,16.8052105
akap12,26.70720206574613
akap13,12.227831899999998
akap14,0.0350171
akap17b,1.7481974999999998
akap2,151.23695723000003
akap3,0.0104384
akap4,0.0
akap5,1.393522
akap6,0.5777817
akap7,26.126595499999997
akap8,55.6044275
akap8l,14.6798215
akap9,11.5532769
akip1,17.201929999999997
akirin1,51.3294065
akirin1-ps,0.0
akirin2,92.96551
akna,4.25742
aknad1,0.09036445
akp-ps1,0.32692540000000003
akp3,0.01692175
akr1a1,660.6628275
akr1b10,6.4758482499999985
akr1b3,189.902488
akr1b7,0.131752
akr1b8,91.4084775
akr1c12,0.438312
akr1c13,1.392996
akr1c14,9.073176
akr1c18,8.2447895
akr1c19,2.188302
akr1c20,0.0
akr1c21,0.0568977
akr1c6,0.0
akr1cl,0.2217625
akr1d1,0.0908756
akr1e1,10.85999
akr7a5,44.04704
akt1,245.8703305
akt1s1,276.09979
akt2,76.95996120000001
akt2-ps,0.12138735
akt3,22.82738
aktip,24.6847248
alad,125.35363600000001
alas1,26.74053775
alas2,222.956437
alb,2.78422
alcam,16.961930511452998
aldh16a1,43.25029326335
aldh18a1,66.158836
aldh1a1,1.2661069
aldh1a2,30.9553
aldh1a3,4.23418
aldh1a7,1.39962
aldh1b1,3.44768
aldh1l1,0.5171220000000001
aldh1l2,35.0208935
aldh2,237.89394500000003
aldh3a1,2.0866599999999997
aldh3a2,26.721867600000003
aldh3b1,0.9798173000000001
aldh3b2,0.277064
aldh3b3,0.0
aldh4a1,10.093192
aldh5a1,4.97141
aldh6a1,6.756483449999998
aldh7a1,48.399731293138
aldh8a1,0.258048
aldh9a1,57.383826
aldoa,908.065205
aldoa-ps3,0.0
aldoa-ps4,0.0994631
aldoart1,0.025887485
aldoart2,0.0191049
aldob,0.0819576
aldoc,3.6345242999999994
alg1,25.209089000000002
alg10b,37.04541500000001
alg11,11.1404815
alg12,7.910005
alg13,13.477245200000002
alg14,22.240025
alg2,31.820421000000003
alg3,30.676553021054005
alg5,26.91207125
alg6,4.650425650000002
alg8,32.477396
alg9,23.331849
alk,0.0423597
alkal1,0.0358471
alkal2,0.0217946
alkbh1,12.804146000000005
alkbh2,12.766458
alkbh3,29.611729999999998
alkbh4,10.588368999999998
alkbh5,40.3586645
alkbh6,31.5921538
alkbh7,26.490934999999997
alkbh8,8.812312299999997
allc,0.0
alms1,6.73867365
alms1-ps1,0.17229
alms1-ps2,2.0391
alox12,1.4792580000000002
alox12b,0.0125225
alox12e,0.0
alox15,0.0505859
alox5,0.6212903999999999
alox5ap,3.794798
alox8,0.146438
aloxe3,0.20860279999999998
alpi,0.0
alpk1,1.821931
alpk2,2.0522538
alpk3,1.44996
alpl,11.122501300000001
alppl2,0.0
als2,12.455727
als2cl,0.50757604
als2cr12,0.26772705
alx1,4.26995
alx3,7.66242
alx4,3.1606959999999997
alyref,347.1068
alyref2,4.673555
amacr,18.61081
ambn,0.0
ambp,9.61883
ambra1,15.462735
amd-ps1,0.0152548
amd-ps3,6.9653e-05
amd-ps4,0.0679495
amd-ps5,0.00070069
amd-ps6,0.0
amd1,96.8083655
amd2,8.8555
amdhd1,0.42767
amdhd2,45.3950205
amelx,0.0196550245
amer1,4.0346199999999985
amer2,2.9659309999999994
amer3,0.066824
amfr,58.85920700000001
amh,0.42043400000000003
amhr2,0.160485
amigo1,2.558775
amigo2,18.592405
amigo3,1.389355
ammecr1,8.53052
ammecr1l,15.2031125
amn,0.2014604
amn1,7.7082546
amot,28.987798398995
amotl1,22.854982500149998
amotl2,52.731618281500005
ampd1,0.12154269999999999
ampd2,40.4809005
ampd3,9.9335991
amph,4.927057799999999
amt,15.244428
amtn,0.0
amy1,0.11184289999999998
amy2-ps1,0.0
amy2a1,0.0
amy2a2,0.0
amy2a3,0.0
amy2a4,0.0
amy2a5,0.017068299999999998
amy2b,0.0
amz1,0.2814522
amz2,36.127489000000004
anapc1,72.18283789999998
anapc10,16.906938999999998
anapc11,141.387489
anapc13,234.72727150000003
anapc15,81.42170499999997
anapc15-ps,0.656609
anapc16,53.3227545
anapc2,78.19400150000001
anapc4,59.04340540000001
anapc5,232.73728680483106
anapc7,37.3689175
ang,1.378067
ang-ps1,0.0
ang-ps2,0.0
ang-ps3,0.0
ang2,0.929767
ang4,0.0538448
ang5,0.0
ang6,0.0
angel1,4.6905993000000015
angel2,27.9177146
angpt1,4.00338065
angpt2,4.901275
angpt4,0.5133375
angptl1,0.8804780000000001
angptl2,246.873799
angptl3,0.1396654
angptl4,25.2362015
angptl6,3.02856
angptl7,0.1906265
angptl8,0.124359
ank,222.8883495
ank1,19.18766351
ank2,15.387309030000004
ank3,23.259582435167843
ankar,0.0
ankdd1a,0.0350911
ankdd1b,0.05753430000000001
ankef1,1.553189250005
ankfn1,0.3752889
ankfy1,26.96595715
ankhd1,25.921298
ankib1,17.16714785
ankk1,0.01898515
ankle1,6.504397999999999
ankle2,23.18944
ankmy1,0.13758832
ankmy2,13.69779255
ankra2,6.3032237
ankrd1,18.445602500117676
ankrd10,24.26866900000001
ankrd11,45.3351975
ankrd12,12.3974005
ankrd13a,57.74528340000001
ankrd13b,37.25888
ankrd13c,35.03832965
ankrd13d,8.321309
ankrd16,8.973124499999999
ankrd17,39.04021201078
ankrd2,0.184688
ankrd22,0.06340760000000001
ankrd23,2.3159525000000003
ankrd24,6.8823933
ankrd26,5.2467315
ankrd27,25.03853055190641
ankrd28,22.1246765
ankrd29,1.3759357
ankrd31,0.0
ankrd33,0.0220754
ankrd33b,0.5433046077999999
ankrd34a,7.78068
ankrd34b,0.0881326
ankrd34c,0.006882040000000001
ankrd35,0.13339745
ankrd36,0.19611114
ankrd37,7.651262999999998
ankrd39,8.6592305
ankrd40,64.63340600000001
ankrd42,2.67779958638
ankrd44,6.0374259832831925
ankrd45,0.924175
ankrd46,27.6410495
ankrd49,21.4129
ankrd50,51.12694000000001
ankrd52,26.190965
ankrd53,0.26334240000000003
ankrd54,23.9615
ankrd55,0.6101223000000001
ankrd6,6.2887518999999985
ankrd60,0.0
ankrd61,0.4983915
ankrd63,0.0051277
ankrd65,0.0589782
ankrd66,0.717279
ankrd7,0.0247206
ankrd9,8.606043
anks1,10.7196693815
anks1b,15.156304700300696
anks3,16.328919499999998
anks4b,0.06827710000000001
anks6,10.655985000000001
ankub1,0.0337249
ankzf1,7.894092999999999
anln,98.7688692
ano1,4.51248
ano10,24.379964500000003
ano2,0.234634
ano3,0.29901890000000003
ano4,0.294151201448
ano5,0.04990710000000001
ano6,67.75481495
ano7,0.0370024
ano8,29.635566999999998
ano9,0.0694563
anp32-ps,0.310861
anp32a,851.9463299999999
anp32b,756.72
anp32b-ps1,0.189871
anp32e,243.616334
anpep,5.915993
antxr1,31.0130506
antxr2,18.875545
antxrl,0.0
anxa1,985.75733045
anxa10,0.046290105
anxa11,49.48720850000001
anxa2,738.594018
anxa3,120.78255901747444
anxa4,159.61446
anxa5,947.5252
anxa6,150.69890049999995
anxa7,58.7602795
anxa8,2.223465
anxa9,1.3906319999999999
aoah,0.07256789999999999
aoc1,0.0
aoc2,1.8614099999999998
aoc3,0.4735295
aox1,1.822373
aox2,0.0100642
aox3,0.2903425
aox4,0.34517040000000004
ap1ar,35.062835250000006
ap1b1,34.445505999999995
ap1g1,32.193496
ap1g2,6.079728289
ap1m1,69.6341055
ap1m2,4.5927669999999985
ap1s1,290.4609000000001
ap1s2,10.868783
ap1s3,3.3166300000000004
ap2a1,89.64409350000001
ap2a2,48.9853534
ap2b1,83.20936379999999
ap2m1,431.6213573
ap2s1,184.5457615
ap3b1,39.02328800325097
ap3b2,2.0016321
ap3d1,94.866741
ap3m1,44.0160665
ap3m1-ps,0.0504886
ap3m2,3.0936303
ap3s1,115.220747
ap3s1-ps1,0.0
ap3s1-ps2,0.056566
ap3s2,21.3379
ap4b1,7.528117100000001
ap4e1,5.2088209999999995
ap4m1,17.99721455
ap4s1,28.444640000000003
ap5b1,6.3312740000000005
ap5m1,7.2151504
ap5s1,11.9964815
ap5z1,16.030829999999998
apaf1,9.92814
apba1,0.838623
apba2,13.672031
apba3,77.837039
apbb1,31.367997279999994
apbb1ip,21.03072225
apbb2,36.59323377000001
apbb3,11.1997155081015
apc,13.724234049999998
apc-ps1,0.916117
apc2,5.4047577
apcdd1,17.2042141247979
apcs,0.0
apeh,45.35538310433999
apela,16.684630000000002
apex1,234.7582
apex2,12.016683400000002
aph1a,92.57708000000001
aph1b,2.67975
aph1c,1.3294145
api5,77.4634818
api5-ps,0.0
apip,27.700198999999998
aplf,10.1903787
apln,20.70755
aplnr,10.3054
aplp1,10.375160000000001
aplp2,102.5430995
apmap,16.606066000000002
apoa1,5.50143
apoa2,21.18753
apoa4,0.172612
apoa5,0.32615190000000005
apob,1.095374893
apobec1,4.57818215
apobec2,4.1822599999999985
apobec3,39.593353648900006
apobec4,0.00870685
apobr,2.8550865
apoc1,3.053757
apoc2,0.4431520000000001
apoc3,0.0
apoc4,0.356758
apod,3.1647254
apoe,69.233097
apof,0.419834
apoh,0.75528795
apol10a,0.0
apol10b,0.448597
apol10c-ps,0.0
apol11a,0.0
apol11b,0.0137173
apol6,0.8538475
apol7a,1.2347880832255
apol7b,0.0546205
apol7c,0.0
apol7e,0.180756
apol8,0.08119635
apol9a,3.54185995
apol9b,1.947998
apold1,0.673795
apom,3.06216
apon,0.6735220000000001
apoo,44.727127
apoo-ps,0.0
apool,34.3280533
apopt1,43.789535
app,147.00294199999996
appbp2,21.4765
appl1,14.18621
appl2,12.353131551379605
aprt,312.66576409999993
aprt-ps,0.0
aptx,13.709921
aqp1,17.167650000000002
aqp10-ps,0.0867448
aqp11,1.7995152
aqp12,0.0
aqp2,0.11661995
aqp3,15.8774
aqp4,0.2275346
aqp5,7.6568165
aqp6,0.2717079
aqp7,0.260143
aqp8,0.9830214
aqp9,0.14648624999999998
aqr,24.67593795
ar,0.034194
araf,37.847379
arap1,14.746911443605
arap2,0.3302069
arap3,7.7930944
arc,2.8972815
arcn1,79.62490849999999
areg,2.18107
arel1,12.278487400000001
arf1,381.54735
arf2,31.1797817
arf3,95.67484
arf4,95.1605056
arf5,222.47128
arf6,248.958
arfgap1,38.5888075
arfgap2,43.309688
arfgap3,25.9821095
arfgef1,24.055858821999998
arfgef2,21.068254000000003
